Image,Group,Condition,SubID,Threshold,SegAbbr,Grouping,Domain,SegVol,Mean,Median,StDev,Q1,Q3,Min,Max,ActVol,FAV,CoGx,CoGy,CoGz,sCoGx,sCoGy,sCoGz
Grp1_Con1_12.nii,Grp1,Con1,11,,SS,b_CerebralCortex_H,CTX,31033,6645.09,6964,1492.61,6447,7406,-1327,12821,31033,1,61.37,73.5,53.66,61.37,73.5,53.66
Grp1_Con1_12.nii,Grp1,Con1,11,,RSP,b_CerebralCortex_J,CTX,5887,6136.22,6386,1363.51,5824.5,6880,-671,13235,5887,1,62.78,96.86,65.72,62.78,96.86,65.72
Grp1_Con1_12.nii,Grp1,Con1,11,,PTL,b_CerebralCortex_K,CTX,2897,6354.54,6547,1120.55,6035,7005,744,9000,2897,1,65.37,93.66,65.82,65.37,93.66,65.82
Grp1_Con1_12.nii,Grp1,Con1,11,,PVH,i_Hypothalamus_D,HYP,213,7493.06,7445,705.11,7033,7883,5389,9348,213,1,61.4,75.81,23.64,61.4,75.81,23.64
Grp1_Con1_12.nii,Grp1,Con1,11,,LHA,i_Hypothalamus_H,HYP,2596,7064.95,7072,576.99,6690,7455.25,3967,9185,2596,1,61.71,82.74,20.45,61.71,82.74,20.45
Grp1_Con1_12.nii,Grp1,Con1,11,,AHN,i_Hypothalamus_F,HYP,490,7199.27,7215,524.6,6878.5,7585.75,5246,8487,490,1,60.9,77.14,18.48,60.9,77.14,18.48
Grp1_Con1_12.nii,Grp1,Con1,11,,VMH,i_Hypothalamus_K,HYP,410,7245.61,7196,726.82,6807.5,7624,4770,10505,410,1,61,82.08,15.24,61,82.08,15.24
Grp1_Con1_12.nii,Grp1,Con1,11,,DMH,i_Hypothalamus_L,HYP,430,7617.71,7635,575.29,7259,7974.5,5477,9342,430,1,61.43,84.1,18.82,61.43,84.1,18.82
Grp1_Con1_12.nii,Grp1,Con1,11,,PH,i_Hypothalamus_N,HYP,660,7245.21,7258,633.3,6859.5,7674,4777,9151,660,1,61.77,90.07,23.64,61.77,90.07,23.64
Grp1_Con1_12.nii,Grp1,Con1,11,,STN,i_Hypothalamus_O,HYP,283,7038.3,7057,580.5,6636.5,7445.5,5464,8596,283,1,62.75,90.56,24.92,62.75,90.56,24.92
Grp1_Con1_12.nii,Grp1,Con1,11,,AVPV,i_Hypothalamus_C,HYP,80,7502.73,7586.5,703.02,7130.25,7927.25,5636,9273,80,1,60.74,68.08,15.9,60.74,68.08,15.9
Grp1_Con1_12.nii,Grp1,Con1,11,,PVp,i_Hypothalamus_M,HYP,319,7494.27,7616,1593.48,6922,8266.5,1360,12238,319,1,61.52,89.35,12.33,61.52,89.35,12.33
Grp1_Con1_12.nii,Grp1,Con1,11,,SBPV,i_Hypothalamus_G,HYP,147,7283.59,7278,621.14,6884,7647.5,5561,9052,147,1,61.33,76.43,17.78,61.33,76.43,17.78
Grp1_Con1_12.nii,Grp1,Con1,11,,SCH,i_Hypothalamus_E,HYP,116,7429.58,7499,1310.32,6716.5,8346.75,3690,9888,116,1,61.58,73.54,13.37,61.58,73.54,13.37
Grp1_Con1_12.nii,Grp1,Con1,11,,ARH,i_Hypothalamus_J,HYP,166,6500.26,6589,684.1,6120.5,6889.5,4421,8339,166,1,61.32,83.25,11.77,61.32,83.25,11.77
Grp1_Con2_01.nii,Grp1,Con2,1,,WB,wholebrain,WB,40397,6144.88,6438,2227.64,5350,7157,-1176,32339,40397,1,61.83,100.92,28.14,61.83,100.92,28.14
Grp1_Con2_01.nii,Grp1,Con2,1,,CB,x_Cerebellum_A,CB,60195,6283.69,6880,2148.06,5786,7600,-1379,17721,60195,1,64.03,133.23,41.67,64.03,133.23,41.67
Grp1_Con2_01.nii,Grp1,Con2,1,,MB,j_Midbrain_A,MB,18892,6783.12,6767.5,766.17,6347,7212,1416,13223,18892,1,63.18,111.03,47.07,63.18,111.03,47.07
Grp1_Con2_01.nii,Grp1,Con2,1,,MY,p_Pons_H,HB,28427,6305.01,6694,1784.34,5991,7259,-2320,18973,28427,1,64.03,136.36,18.93,64.03,136.36,18.93
Grp1_Con2_01.nii,Grp1,Con2,1,,P,p_Pons_A,HB,5675,6549.14,6907,1588.95,6161,7459.5,-590,18270,5675,1,64.09,117.15,19.28,64.09,117.15,19.28
Grp1_Con2_01.nii,Grp1,Con2,1,,HY,i_Hypothalamus_A,HYP,1294,6286.84,6712.5,1452.4,5819,7228.5,183,8857,1294,1,61.78,81.03,14.44,61.78,81.03,14.44
Grp1_Con2_01.nii,Grp1,Con2,1,,int,ww_fiber_bundle_F,WM,2819,6275.63,6303,803.32,5745,6814,3885,9844,2819,1,61.7,80.68,34.93,61.7,80.68,34.93
Grp1_Con2_01.nii,Grp1,Con2,1,,VL,V_ventricles_A,V,7825,6986.19,7012,954.95,6384,7575,0,10399,7825,1,63.49,79.86,43.12,63.49,79.86,43.12
Grp1_Con2_01.nii,Grp1,Con2,1,,HPF,c_Hippocampus_A,HIP,9628,6859.16,6800,899.36,6300,7322,675,10977,9628,1,61.58,100.36,43.94,61.58,100.36,43.94
Grp1_Con2_01.nii,Grp1,Con2,1,,CTX,b_CerebralCortex_A,CTX,48603,6104.26,6617,1887.2,5924,7148,-1245,12089,48603,1,62.84,92.17,42.8,62.84,92.17,42.8
Grp1_Con2_01.nii,Grp1,Con2,1,,cc,ww_fiber_bundle_E,WM,11761,6198.9,6189,799.18,5609,6764,2916,8971,11761,1,61.42,83.86,52.05,61.42,83.86,52.05
Grp1_Con2_01.nii,Grp1,Con2,1,,aco,ww_fiber_bundle_C,WM,1364,6464.68,6445.5,776.62,5898,7000.25,4237,8879,1364,1,60.67,64.24,29.04,60.67,64.24,29.04
Grp1_Con2_01.nii,Grp1,Con2,1,,OT,e_Striatum/pallidum_D,STR/PAL,2628,5702.5,6352.5,2036.12,4723.5,7085,-1158,9904,2628,1,62.5,56.81,14.9,62.5,56.81,14.9
Grp1_Con2_01.nii,Grp1,Con2,1,,IPN,j_Midbrain_F,MB,370,8681.08,8455,2230.57,7607.5,9193.75,5483,28355,370,1,61.94,102.38,25.44,61.94,102.38,25.44
Grp1_Con2_01.nii,Grp1,Con2,1,,PG,p_Pons_B,HB,904,7107.81,6872.5,2406.81,6066.25,7593.25,2279,28951,904,1,61.88,106.06,15.56,61.88,106.06,15.56
Grp1_Con2_01.nii,Grp1,Con2,1,,CS,j_Midbrain_H,MB,662,7272.72,7271.5,667.02,6829.25,7722.5,5314,9581,662,1,62.77,112.11,29.06,62.77,112.11,29.06
Grp1_Con2_01.nii,Grp1,Con2,1,,PRN,p_Pons_D,HB,5748,6969.53,6974,630.93,6574.75,7400.25,4220,9766,5748,1,63.35,116.64,24.93,63.35,116.64,24.93
Grp1_Con2_01.nii,Grp1,Con2,1,,RN,j_Midbrain_C,MB,314,7093.05,7099,661.95,6645.5,7544.75,5363,8807,314,1,62.56,102.88,33.97,62.56,102.88,33.97
Grp1_Con2_01.nii,Grp1,Con2,1,,VTA,j_Midbrain_B,MB,771,7066.24,7067,703.32,6582.5,7511.5,5013,10046,771,1,62.64,98.68,27.61,62.64,98.68,27.61
Grp1_Con2_01.nii,Grp1,Con2,1,,SNc,j_Midbrain_D,MB,674,6786.54,6791,593.46,6396.25,7158.75,4732,8455,674,1,62.49,100.79,29.92,62.49,100.79,29.92
Grp1_Con2_01.nii,Grp1,Con2,1,,SI,e_Striatum/pallidum_H,STR/PAL,3013,7161.04,7212,702.7,6840,7575,864,9339,3013,1,61.47,68.93,17.84,61.47,68.93,17.84
Grp1_Con2_01.nii,Grp1,Con2,1,,ACB,e_Striatum/pallidum_B,STR/PAL,5021,7144.35,7146,531.36,6806,7483,498,9479,5021,1,59.53,59.81,21.47,59.53,59.81,21.47
Grp1_Con2_01.nii,Grp1,Con2,1,,CP,e_Striatum/pallidum_A,STR/PAL,22254,6923.93,6959,585.14,6592,7313,3473,9322,22254,1,60.84,69.98,37.28,60.84,69.98,37.28
Grp1_Con2_01.nii,Grp1,Con2,1,,DEC,x_Cerebellum_B,CB,1141,6903.53,7095,1253.42,6375,7713,883,9507,1141,1,64.24,137.34,55.96,64.24,137.34,55.96
Grp1_Con2_01.nii,Grp1,Con2,1,,FOTU,x_Cerebellum_C,CB,284,7316.47,7392,889.38,6785.25,7935,4271,9942,284,1,63.88,139.79,56.57,63.88,139.79,56.57
Grp1_Con2_01.nii,Grp1,Con2,1,,PYR,x_Cerebellum_D,CB,708,7169.87,7190.5,693.65,6676.75,7633.25,5108,9359,708,1,63.99,143.98,40.91,63.99,143.98,40.91
Grp1_Con2_01.nii,Grp1,Con2,1,,UVU,x_Cerebellum_F,CB,1999,6959.44,7001,855.97,6393,7569,3155,9652,1999,1,64.44,142.95,35.67,64.44,142.95,35.67
Grp1_Con2_01.nii,Grp1,Con2,1,,NOD,x_Cerebellum_E,CB,572,7297.48,7328.5,722.4,6825,7768.25,4642,9597,572,1,63.87,135.14,36.01,63.87,135.14,36.01
Grp1_Con2_01.nii,Grp1,Con2,1,,SIM,x_Cerebellum_G,CB,292,6000.94,6671.5,1949.7,5556.5,7316.5,369,9027,292,1,63.36,133.97,60.26,63.36,133.97,60.26
Grp1_Con2_01.nii,Grp1,Con2,1,,onl,ww_fiber_bundle_A,WM,826,6913.99,7471.5,2153.12,6330,8267.25,-1086,11228,826,1,59.86,30.72,32.68,59.86,30.72,32.68
Grp1_Con2_01.nii,Grp1,Con2,1,,AON,a_Olfactory_H,OLF,3120,7163.15,7166,665.85,6785,7559.5,2179,9809,3120,1,60.24,46.86,31.42,60.24,46.86,31.42
Grp1_Con2_01.nii,Grp1,Con2,1,,GPe,e_Striatum/pallidum_G,STR/PAL,1724,6696.1,6780,705.62,6268.75,7181,4007,8793,1724,1,60.81,74.48,29.9,60.81,74.48,29.9
Grp1_Con2_01.nii,Grp1,Con2,1,,DG,c_Hippocampus_B,HIP,2398,7505.77,7359,1236.39,6681,8397,2262,14452,2398,1,62.86,99.3,43.01,62.86,99.3,43.01
Grp1_Con2_01.nii,Grp1,Con2,1,,COA,d_Amygdala_G,AMY,2861,6007.36,6292,1403.25,5463,6941,-240,8914,2861,1,63.2,89.86,13.69,63.2,89.86,13.69
Grp1_Con2_01.nii,Grp1,Con2,1,,AOB,a_Olfactory_F,OLF,622,7793.7,7843,757.13,7342.25,8341.75,5101,10028,622,1,60.32,38.82,51.24,60.32,38.82,51.24
Grp1_Con2_01.nii,Grp1,Con2,1,,SEZ,a_Olfactory_X,OLF,612,7151.57,7174,746.25,6624.5,7682,5033,9982,612,1,61.09,39.82,39.6,61.09,39.82,39.6
Grp1_Con2_01.nii,Grp1,Con2,1,,aot,o_optic_A,WM,841,6026.34,5928,1130.09,5290,6870,1128,9243,841,1,63.27,82.27,19.15,63.27,82.27,19.15
Grp1_Con2_01.nii,Grp1,Con2,1,,V3,V_ventricles_B,V,3218,7125.45,7129,1046.36,6554,7727,605,12570,3218,1,61.64,80.38,38.42,61.64,80.38,38.42
Grp1_Con2_01.nii,Grp1,Con2,1,,CA1-CA3,c_Hippocampus_C,HIP,12184,6766.89,6755,910.42,6260,7264,281,12027,12184,1,61.38,99.34,42.94,61.38,99.34,42.94
Grp1_Con2_01.nii,Grp1,Con2,1,,PA,d_Amygdala_F,AMY,506,6616.78,6630,507.38,6258.25,6975.25,5158,8030,506,1,62.59,94.97,19.25,62.59,94.97,19.25
Grp1_Con2_01.nii,Grp1,Con2,1,,TT,a_Olfactory_I,OLF,1004,7201.85,7248,618.33,6867,7587,2843,8918,1004,1,61.2,51.98,34.39,61.2,51.98,34.39
Grp1_Con2_01.nii,Grp1,Con2,1,,MOBipl,a_Olfactory_C,OLF,5023,7851.11,8030,1327.05,7439.5,8572,99,13271,5023,1,60.43,31.74,44.81,60.43,31.74,44.81
Grp1_Con2_01.nii,Grp1,Con2,1,,MOBopl,a_Olfactory_E,OLF,1336,6941.55,7972,2929.54,6055.25,8941.25,-870,13643,1336,1,58.84,27.02,46.21,58.84,27.02,46.21
Grp1_Con2_01.nii,Grp1,Con2,1,,MOBgl,a_Olfactory_A,OLF,7528,6938.78,7794,2485.36,6397,8490,-1152,13634,7528,1,60.68,27.74,45.47,60.68,27.74,45.47
Grp1_Con2_01.nii,Grp1,Con2,1,,MOBgr,a_Olfactory_B,OLF,4604,7769.23,7778,821.28,7238.5,8313,2111,10897,4604,1,60.99,33.8,45.21,60.99,33.8,45.21
Grp1_Con2_01.nii,Grp1,Con2,1,,BST,e_Striatum/pallidum_K,STR/PAL,1732,7392.57,7416,646.08,7034,7821,4826,9187,1732,1,60.66,68.55,27.9,60.66,68.55,27.9
Grp1_Con2_01.nii,Grp1,Con2,1,,FS,e_Striatum/pallidum_C,STR/PAL,621,7138.19,7164,573.55,6809,7495,4972,8754,621,1,65.81,70.95,20.88,65.81,70.95,20.88
Grp1_Con2_01.nii,Grp1,Con2,1,,fi,ww_fiber_bundle_G,WM,2662,6697.35,6596,1084.84,5924.25,7388.25,2519,9943,2662,1,62.43,80.72,45.06,62.43,80.72,45.06
Grp1_Con2_01.nii,Grp1,Con2,1,,vhc,ww_fiber_bundle_H,WM,95,5960.95,5955,745.39,5464.5,6404.5,4576,8117,95,1,61.84,76.74,49.8,61.84,76.74,49.8
Grp1_Con2_01.nii,Grp1,Con2,1,,st,ww_fiber_bundle_I,WM,467,6261.71,6247,1091.75,5360.5,7073.5,3800,9605,467,1,64.75,79.93,40.61,64.75,79.93,40.61
Grp1_Con2_01.nii,Grp1,Con2,1,,VPM,h_Thalamus_C,THA,919,6984.65,6999,476.16,6672,7304.5,5364,8423,919,1,60.96,86.57,39.31,60.96,86.57,39.31
Grp1_Con2_01.nii,Grp1,Con2,1,,RT,h_Thalamus_Q,THA,2486,6601.74,6669,770.36,6163,7132,3901,9137,2486,1,63.69,80.58,35.87,63.69,80.58,35.87
Grp1_Con2_01.nii,Grp1,Con2,1,,ZI,i_Hypothalamus_I,HYP,1804,6745.76,6768,536.56,6384.75,7110.25,4896,8402,1804,1,60.62,87.53,28.15,60.62,87.53,28.15
Grp1_Con2_01.nii,Grp1,Con2,1,,VPL,h_Thalamus_D,THA,1295,6690.98,6700,518.68,6346.5,7047,5185,8355,1295,1,63.15,83.97,36.06,63.15,83.97,36.06
Grp1_Con2_01.nii,Grp1,Con2,1,,MG,h_Thalamus_F,THA,1125,6701.47,6746,620.37,6325,7122,3752,8771,1125,1,61.85,99.3,39.54,61.85,99.3,39.54
Grp1_Con2_01.nii,Grp1,Con2,1,,LGd,h_Thalamus_G,THA,60,6569.33,6582,794.65,6110.5,6961,4621,8990,60,1,58.28,88.53,42.92,58.28,88.53,42.92
Grp1_Con2_01.nii,Grp1,Con2,1,,LP,h_Thalamus_H,THA,1338,7127.26,7151,615.45,6766.25,7509.5,4015,9455,1338,1,62.02,87.16,46.93,62.02,87.16,46.93
Grp1_Con2_01.nii,Grp1,Con2,1,,MOBmi,a_Olfactory_D,OLF,1090,7915.33,8215.5,1675.24,7590.5,8818,199,13981,1090,1,60.97,26.88,47.92,60.97,26.88,47.92
Grp1_Con2_01.nii,Grp1,Con2,1,,Gr,p_Pons_G,HB,271,7876.51,7776,743.37,7399.5,8377.5,5694,9967,271,1,59.13,36.82,49.08,59.13,36.82,49.08
Grp1_Con2_01.nii,Grp1,Con2,1,,MS,e_Striatum/pallidum_I,STR/PAL,222,7181.87,7203.5,486.29,6891,7525.75,5932,8838,222,1,61.15,61.59,30.54,61.15,61.59,30.54
Grp1_Con2_01.nii,Grp1,Con2,1,,LSc,e_Striatum/pallidum_E,STR/PAL,293,7362.18,7377,510.6,7017,7714,5420,8663,293,1,61.53,61.21,40.87,61.53,61.21,40.87
Grp1_Con2_01.nii,Grp1,Con2,1,,LSr,e_Striatum/pallidum_F,STR/PAL,1873,7172.28,7196,641.84,6804,7597,2838,9309,1873,1,61.06,60.49,33.58,61.06,60.49,33.58
Grp1_Con2_01.nii,Grp1,Con2,1,,PIR,b_CerebralCortex_I,CTX,10350,6093.31,6801.5,2190.66,5735,7470,-1000,13020,10350,1,61.88,72.47,20.36,61.88,72.47,20.36
Grp1_Con2_01.nii,Grp1,Con2,1,,NDB,e_Striatum/pallidum_J,STR/PAL,636,6791.32,6963,1014.75,6552.75,7361.25,887,8885,636,1,60.89,58.53,21.16,60.89,58.53,21.16
Grp1_Con2_01.nii,Grp1,Con2,1,,EPd,a_Olfactory_J,OLF,915,7124.75,7135,510.55,6791,7444.5,5297,9678,915,1,58.32,52.65,32.04,58.32,52.65,32.04
Grp1_Con2_01.nii,Grp1,Con2,1,,MPO,i_Hypothalamus_B,HYP,1385,7292.82,7414,930.48,6969,7842,865,11001,1385,1,61.13,69.31,18.37,61.13,69.31,18.37
Grp1_Con2_01.nii,Grp1,Con2,1,,RE,h_Thalamus_P,THA,470,6976.27,6961,462.53,6672,7265.25,5712,8469,470,1,61.05,83.18,26.23,61.05,83.18,26.23
Grp1_Con2_01.nii,Grp1,Con2,1,,PO,h_Thalamus_S,THA,1228,6839.19,6849.5,553.13,6452.75,7232,4965,8438,1228,1,61.76,90.05,38.63,61.76,90.05,38.63
Grp1_Con2_01.nii,Grp1,Con2,1,,em,ww_fiber_bundle_D,WM,215,6377.58,6373,600.01,5947.5,6789.5,4899,8508,215,1,66.05,93.13,41.42,66.05,93.13,41.42
Grp1_Con2_01.nii,Grp1,Con2,1,,opt,o_optic_B,WM,1550,6611.57,6714.5,776.5,6132.25,7165.25,3692,8556,1550,1,62.69,94.17,41.01,62.69,94.17,41.01
Grp1_Con2_01.nii,Grp1,Con2,1,,BLA,d_Amygdala_E,AMY,3279,6850.19,6839,537.27,6499,7202,4834,8919,3279,1,62.31,86.03,18.99,62.31,86.03,18.99
Grp1_Con2_01.nii,Grp1,Con2,1,,LA,d_Amygdala_D,AMY,1238,6593.34,6603,517.95,6249.5,6939.75,4883,8174,1238,1,60.66,89.62,27.32,60.66,89.62,27.32
Grp1_Con2_01.nii,Grp1,Con2,1,,MD,h_Thalamus_N,THA,751,7007.79,7016,535.63,6646,7353.5,5421,8975,751,1,61.12,87.05,36.64,61.12,87.05,36.64
Grp1_Con2_01.nii,Grp1,Con2,1,,IAM,h_Thalamus_K,THA,474,7137.14,7210,664.09,6763.5,7608.75,4279,8597,474,1,61.1,82.05,40.45,61.1,82.05,40.45
Grp1_Con2_01.nii,Grp1,Con2,1,,sm,ww_fiber_bundle_J,WM,304,6564.95,6607.5,919.74,5874.25,7307.75,4124,9180,304,1,61.84,79.01,43.42,61.84,79.01,43.42
Grp1_Con2_01.nii,Grp1,Con2,1,,VAL,h_Thalamus_A,THA,414,7047.77,7059.5,490.61,6763,7382.75,5478,8398,414,1,60.88,81.56,37.93,60.88,81.56,37.93
Grp1_Con2_01.nii,Grp1,Con2,1,,VM,h_Thalamus_B,THA,1034,6578.91,6585.5,486.69,6246.25,6904.75,5077,8067,1034,1,60.22,84.53,31.18,60.22,84.53,31.18
Grp1_Con2_01.nii,Grp1,Con2,1,,AV,h_Thalamus_J,THA,180,7065.92,7062.5,808.08,6513.5,7710,4614,8915,180,1,60.86,79.51,44.52,60.86,79.51,44.52
Grp1_Con2_01.nii,Grp1,Con2,1,,PVT,h_Thalamus_M,THA,1312,7407.65,7416.5,677.09,6978.75,7844,4609,9351,1312,1,61.59,81.59,36.98,61.59,81.59,36.98
Grp1_Con2_01.nii,Grp1,Con2,1,,PT,h_Thalamus_O,THA,293,7077.45,7085,486.19,6776,7399,5501,8475,293,1,61.14,81.61,33.88,61.14,81.61,33.88
Grp1_Con2_01.nii,Grp1,Con2,1,,SPA,h_Thalamus_E,THA,224,6946.12,6893,623.4,6595,7285,5040,8829,224,1,61.55,90.46,31.51,61.55,90.46,31.51
Grp1_Con2_01.nii,Grp1,Con2,1,,IMD,h_Thalamus_L,THA,83,7092.31,7068,529.63,6819,7444.5,5932,8375,83,1,60.86,85.96,34.23,60.86,85.96,34.23
Grp1_Con2_01.nii,Grp1,Con2,1,,CM,h_Thalamus_R,THA,164,6779.83,6814.5,484.28,6513.25,7110.75,5326,7992,164,1,61.45,80.51,30.54,61.45,80.51,30.54
Grp1_Con2_01.nii,Grp1,Con2,1,,MH,h_Thalamus_U,THA,204,7364.77,7370.5,575.99,6964,7757.25,6152,9730,204,1,61.25,87.96,45.93,61.25,87.96,45.93
Grp1_Con2_01.nii,Grp1,Con2,1,,PF,h_Thalamus_T,THA,573,7161.11,7161,531.98,6860,7447,4572,8880,573,1,60.89,91.72,40.25,60.89,91.72,40.25
Grp1_Con2_01.nii,Grp1,Con2,1,,CEA,d_Amygdala_C,AMY,1604,6976.45,7009,626.53,6620.5,7390,4465,8702,1604,1,60.2,81.12,23.99,60.2,81.12,23.99
Grp1_Con2_01.nii,Grp1,Con2,1,,AAA,d_Amygdala_A,AMY,674,6960.87,7038.5,782.67,6661,7431,2138,8708,674,1,58.11,73.19,15.57,58.11,73.19,15.57
Grp1_Con2_01.nii,Grp1,Con2,1,,MEA,d_Amygdala_B,AMY,1204,7024.11,7130,803.33,6699,7524.25,1657,9059,1204,1,63.08,83.64,18,63.08,83.64,18
Grp1_Con2_01.nii,Grp1,Con2,1,,PAG,j_Midbrain_J,MB,4068,7227.95,7220,686.43,6744,7695.25,4695,9673,4068,1,62.9,108.6,45.75,62.9,108.6,45.75
Grp1_Con2_01.nii,Grp1,Con2,1,,DR,j_Midbrain_I,MB,189,7788.75,7783,606.53,7495,8181,6133,9087,189,1,63.2,114.72,39.84,63.2,114.72,39.84
Grp1_Con2_01.nii,Grp1,Con2,1,,CLI,j_Midbrain_G,MB,183,6983.67,7009,775.98,6490,7482,4933,9461,183,1,62.4,104.83,33.57,62.4,104.83,33.57
Grp1_Con2_01.nii,Grp1,Con2,1,,MBO,i_Hypothalamus_P,HYP,1280,7289.55,7170,1375.99,6642.25,7672,3771,22044,1280,1,61.54,94.11,18.77,61.54,94.11,18.77
Grp1_Con2_01.nii,Grp1,Con2,1,,PCG,p_Pons_C,HB,763,7520.42,7541,633.29,7107,7958,5425,9205,763,1,63.6,122.23,33.58,63.6,122.23,33.58
Grp1_Con2_01.nii,Grp1,Con2,1,,SNr,j_Midbrain_E,MB,1166,6727.53,6743,633.31,6332.25,7165.25,4652,8722,1166,1,60.77,100.27,27.47,60.77,100.27,27.47
Grp1_Con2_01.nii,Grp1,Con2,1,,LC,p_Pons_F,HB,87,7264.53,7380,764.34,6708.5,7813.5,5362,8610,87,1,63.98,123.25,36.02,63.98,123.25,36.02
Grp1_Con2_01.nii,Grp1,Con2,1,,PB,p_Pons_E,HB,1048,7220.36,7252.5,897.39,6653.75,7825.75,3566,9871,1048,1,63.14,119.25,35.81,63.14,119.25,35.81
Grp1_Con2_01.nii,Grp1,Con2,1,,DP,b_CerebralCortex_E,CTX,399,7331.89,7322,512.43,7032,7637,5189,8900,399,1,60.97,52.12,39.25,60.97,52.12,39.25
Grp1_Con2_01.nii,Grp1,Con2,1,,ILA,b_CerebralCortex_D,CTX,1263,7457.35,7475,529.73,7109.5,7800,5525,9233,1263,1,61.36,51.85,45.65,61.36,51.85,45.65
Grp1_Con2_01.nii,Grp1,Con2,1,,PL,b_CerebralCortex_C,CTX,1740,7113.97,7145,591.42,6736.75,7519.25,4095,8834,1740,1,61.48,50.06,53.96,61.48,50.06,53.96
Grp1_Con2_01.nii,Grp1,Con2,1,,ORB,b_CerebralCortex_B,CTX,2118,7237.28,7256,546.08,6903,7583,3656,8871,2118,1,61.02,48.14,46.04,61.02,48.14,46.04
Grp1_Con2_01.nii,Grp1,Con2,1,,MO,b_CerebralCortex_G,CTX,16882,6576.26,6818,1312.07,6293,7281,-1570,12460,16882,1,62.84,59.91,59.26,62.84,59.91,59.26
Grp1_Con2_01.nii,Grp1,Con2,1,,ACA,b_CerebralCortex_F,CTX,5145,6747.41,6844,838.96,6385,7268,495,9270,5145,1,61.9,64.53,58.59,61.9,64.53,58.59
Grp1_Con2_01.nii,Grp1,Con2,1,,SS,b_CerebralCortex_H,CTX,31033,6625.35,6925,1412.52,6472,7318,-851,9468,31033,1,61.37,73.5,53.66,61.37,73.5,53.66
Grp1_Con2_01.nii,Grp1,Con2,1,,RSP,b_CerebralCortex_J,CTX,5887,6230.88,6465,1188.31,5850,6942.5,-80,9386,5887,1,62.78,96.86,65.72,62.78,96.86,65.72
Grp1_Con2_01.nii,Grp1,Con2,1,,PTL,b_CerebralCortex_K,CTX,2897,6712.77,6877,932.53,6374,7272,1672,9100,2897,1,65.37,93.66,65.82,65.37,93.66,65.82
Grp1_Con2_01.nii,Grp1,Con2,1,,PVH,i_Hypothalamus_D,HYP,213,7530.54,7494,517.56,7207,7838,6194,9186,213,1,61.4,75.81,23.64,61.4,75.81,23.64
Grp1_Con2_01.nii,Grp1,Con2,1,,LHA,i_Hypothalamus_H,HYP,2596,7029.83,7040,521.72,6685,7385,4880,8838,2596,1,61.71,82.74,20.45,61.71,82.74,20.45
Grp1_Con2_01.nii,Grp1,Con2,1,,AHN,i_Hypothalamus_F,HYP,490,7195.92,7191,455.34,6901.5,7506.5,5645,8314,490,1,60.9,77.14,18.48,60.9,77.14,18.48
Grp1_Con2_01.nii,Grp1,Con2,1,,VMH,i_Hypothalamus_K,HYP,410,7364.64,7374,587.68,6983.5,7757.5,5438,8949,410,1,61,82.08,15.24,61,82.08,15.24
Grp1_Con2_01.nii,Grp1,Con2,1,,DMH,i_Hypothalamus_L,HYP,430,7468,7481.5,501.54,7112.25,7816.75,5592,9053,430,1,61.43,84.1,18.82,61.43,84.1,18.82
Grp1_Con2_01.nii,Grp1,Con2,1,,PH,i_Hypothalamus_N,HYP,660,7197.22,7189.5,527.5,6868.5,7548.25,5210,9320,660,1,61.77,90.07,23.64,61.77,90.07,23.64
Grp1_Con2_01.nii,Grp1,Con2,1,,STN,i_Hypothalamus_O,HYP,283,6853.21,6881,486.27,6515.5,7195,4790,8108,283,1,62.75,90.56,24.92,62.75,90.56,24.92
Grp1_Con2_01.nii,Grp1,Con2,1,,AVPV,i_Hypothalamus_C,HYP,80,7866.1,7944,666.04,7474.75,8247,5866,9066,80,1,60.74,68.08,15.9,60.74,68.08,15.9
Grp1_Con2_01.nii,Grp1,Con2,1,,PVp,i_Hypothalamus_M,HYP,319,7393.06,7516,1047.78,6942,8012.5,1975,9578,319,1,61.52,89.35,12.33,61.52,89.35,12.33
Grp1_Con2_01.nii,Grp1,Con2,1,,SBPV,i_Hypothalamus_G,HYP,147,7649.02,7672,522.45,7347,7996.5,6377,8899,147,1,61.33,76.43,17.78,61.33,76.43,17.78
Grp1_Con2_01.nii,Grp1,Con2,1,,SCH,i_Hypothalamus_E,HYP,116,7074.34,7585,2212.8,5672.25,8697.25,819,10549,116,1,61.58,73.54,13.37,61.58,73.54,13.37
Grp1_Con2_01.nii,Grp1,Con2,1,,ARH,i_Hypothalamus_J,HYP,166,6893.86,7102,1188.56,6472,7711.75,2577,9299,166,1,61.32,83.25,11.77,61.32,83.25,11.77
Grp1_Con2_02.nii,Grp1,Con2,2,,WB,wholebrain,WB,40397,6140.96,6414,2601.76,5182,7204,-1715,38609,40397,1,61.83,100.92,28.14,61.83,100.92,28.14
Grp1_Con2_02.nii,Grp1,Con2,2,,CB,x_Cerebellum_A,CB,60195,6165.27,6715,2097.61,5667,7442,-1273,19048,60195,1,64.03,133.23,41.67,64.03,133.23,41.67
Grp1_Con2_02.nii,Grp1,Con2,2,,MB,j_Midbrain_A,MB,18892,6774.39,6798,855.4,6321,7267,185,14368,18892,1,63.18,111.03,47.07,63.18,111.03,47.07
Grp1_Con2_02.nii,Grp1,Con2,2,,MY,p_Pons_H,HB,28427,6079.96,6450,1868.1,5721,7067.5,-1679,23478,28427,1,64.03,136.36,18.93,64.03,136.36,18.93
